station,date,prcp,tobs
USC00517948,24/11/2015,,74
USC00517948,25/11/2015,,76
USC00517948,27/11/2015,,76
USC00517948,30/11/2015,,76
USC00517948,01/12/2015,,69
USC00517948,02/12/2015,0.28,65
USC00517948,03/12/2015,,76
USC00517948,04/12/2015,,81
USC00517948,08/12/2015,,71
USC00517948,09/12/2015,,71
USC00517948,10/12/2015,,71
USC00517948,16/12/2015,,82
USC00517948,17/12/2015,,74
USC00517948,18/12/2015,0.11,75
USC00517948,24/12/2015,,77
USC00517948,27/12/2015,,74
USC00517948,28/12/2015,,68
USC00517948,04/01/2016,,76
USC00517948,20/01/2016,0,77
USC00517948,25/01/2016,,65
USC00517948,26/01/2016,,70
USC00517948,27/01/2016,,69
USC00517948,28/01/2016,,70
USC00517948,29/01/2016,,67
USC00517948,01/02/2016,,72
USC00517948,02/02/2016,,69
USC00517948,03/02/2016,,70
USC00517948,04/02/2016,,69
USC00517948,05/02/2016,,69
USC00517948,08/02/2016,,62
USC00517948,09/02/2016,,63
USC00517948,10/02/2016,0,64
USC00517948,11/02/2016,,67
USC00517948,12/02/2016,,69
USC00517948,16/02/2016,,72
USC00517948,17/02/2016,,74
USC00517948,18/02/2016,,73
USC00517948,19/02/2016,,72
USC00517948,20/02/2016,,71
USC00517948,23/02/2016,,68
USC00517948,24/02/2016,,68
USC00517948,25/02/2016,,68
USC00517948,26/02/2016,,68
USC00517948,27/02/2016,,69
USC00517948,01/03/2016,,70
USC00517948,02/03/2016,,67
USC00517948,03/03/2016,,70
USC00517948,04/03/2016,,69
USC00517948,07/03/2016,,70
USC00517948,08/03/2016,,78
USC00517948,09/03/2016,,67
USC00517948,10/03/2016,,71
USC00517948,11/03/2016,,72
USC00517948,14/03/2016,,70
USC00517948,15/03/2016,,70
USC00517948,16/03/2016,0,73
USC00517948,22/03/2016,,75
USC00517948,23/03/2016,,71
USC00517948,28/03/2016,,75
USC00517948,29/03/2016,,72
USC00517948,30/03/2016,,71
USC00517948,31/03/2016,,71
USC00517948,01/04/2016,0,71
USC00517948,04/04/2016,0,76
USC00517948,05/04/2016,0.04,78
USC00517948,06/04/2016,,72
USC00517948,07/04/2016,,72
USC00517948,08/04/2016,0,76
USC00517948,18/04/2016,,76
USC00517948,19/04/2016,,74
USC00517948,20/04/2016,,75
USC00517948,21/04/2016,,76
USC00517948,22/04/2016,,77
USC00517948,25/04/2016,,77
USC00517948,26/04/2016,,78
USC00517948,27/04/2016,,75
USC00517948,28/04/2016,,79
USC00517948,29/04/2016,,79
USC00517948,02/05/2016,,72
USC00517948,03/05/2016,0,78
USC00517948,04/05/2016,,77
USC00517948,05/05/2016,,76
USC00517948,06/05/2016,,75
USC00517948,09/05/2016,,74
USC00517948,10/05/2016,,76
USC00517948,11/05/2016,,76
USC00517948,12/05/2016,,75
USC00517948,13/05/2016,0.44,73
USC00517948,16/05/2016,,78
USC00517948,17/05/2016,,78
USC00517948,18/05/2016,,76
USC00517948,19/05/2016,,77
USC00517948,20/05/2016,,79
USC00517948,23/05/2016,,79
USC00517948,24/05/2016,,67
USC00517948,25/05/2016,,78
USC00517948,26/05/2016,,79
USC00517948,01/06/2016,,64
USC00517948,02/06/2016,,65
USC00517948,03/06/2016,,75
USC00517948,06/06/2016,,76
USC00517948,07/06/2016,,78
USC00517948,08/06/2016,,77
USC00517948,09/06/2016,,75
USC00517948,13/06/2016,,78
USC00517948,14/06/2016,,81
USC00517948,15/06/2016,0.02,78
USC00517948,16/06/2016,0.1,76
USC00517948,17/06/2016,0.38,73
USC00517948,20/06/2016,0.1,74
USC00517948,21/06/2016,,76
USC00517948,22/06/2016,,78
USC00517948,23/06/2016,,79
USC00517948,24/06/2016,,78
USC00517948,27/06/2016,,72
USC00517948,28/06/2016,,78
USC00517948,29/06/2016,,80
USC00517948,30/06/2016,,81
USC00517948,01/07/2016,,80
USC00517948,05/07/2016,,77
USC00517948,06/07/2016,,78
USC00517948,07/07/2016,,78
USC00517948,08/07/2016,,80
USC00517948,11/07/2016,,78
USC00517948,12/07/2016,,80
USC00517948,13/07/2016,,78
USC00517948,14/07/2016,,78
USC00517948,15/07/2016,,76
USC00517948,18/07/2016,,78
USC00517948,19/07/2016,0.5,79
USC00517948,20/07/2016,,78
USC00517948,21/07/2016,,78
USC00517948,25/07/2016,,81
USC00517948,26/07/2016,0.01,82
USC00517948,27/07/2016,,77
USC00517948,02/08/2016,0,77
USC00517948,03/08/2016,0.02,79
USC00517948,04/08/2016,0.13,81
USC00517948,05/08/2016,0.03,77
USC00517948,08/08/2016,,77
USC00517948,09/08/2016,,79
USC00517948,10/08/2016,,82
USC00517948,11/08/2016,,80
USC00517948,12/08/2016,,77
USC00517948,15/08/2016,,79
USC00517948,16/08/2016,0,81
USC00517948,17/08/2016,0,81
USC00517948,18/08/2016,0,81
USC00517948,22/08/2016,,79
USC00517948,23/08/2016,,80
USC00517948,24/08/2016,,78
USC00517948,25/08/2016,0,81
USC00517948,26/08/2016,0.04,81
USC00517948,29/08/2016,,80
USC00517948,30/08/2016,0.02,79
USC00517948,31/08/2016,,79
USC00517948,01/09/2016,,82
USC00517948,02/09/2016,,81
USC00517948,08/09/2016,,80
USC00517948,09/09/2016,,79
USC00517948,12/09/2016,,79
USC00517948,13/09/2016,,79
USC00517948,14/09/2016,,76
USC00517948,15/09/2016,,76
USC00517948,16/09/2016,0,79
USC00517948,19/09/2016,,79
USC00517948,20/09/2016,0,73
USC00517948,22/09/2016,0.06,76
USC00517948,23/09/2016,0,80
USC00517948,26/09/2016,,78
USC00517948,28/09/2016,0,79
USC00517948,29/09/2016,0.04,80
USC00517948,30/09/2016,,80
USC00517948,03/10/2016,,79
USC00517948,04/10/2016,,77
USC00517948,05/10/2016,,80
USC00517948,06/10/2016,0.07,79
USC00517948,07/10/2016,,78
USC00517948,11/10/2016,,79
USC00517948,13/10/2016,,80
USC00517948,17/10/2016,,80
USC00517948,18/10/2016,,80
USC00517948,19/10/2016,,80
USC00517948,20/10/2016,,78
USC00517948,21/10/2016,,76
USC00517948,24/10/2016,,76
USC00517948,25/10/2016,0.4,77
USC00517948,26/10/2016,0.2,73
USC00517948,27/10/2016,,77
USC00517948,28/10/2016,,76
USC00517948,31/10/2016,,75
USC00517948,04/11/2016,,77
USC00517948,07/11/2016,,75
USC00517948,09/11/2016,0,76
USC00517948,14/11/2016,0.02,79
USC00517948,15/11/2016,,77
USC00517948,16/11/2016,,77
USC00517948,17/11/2016,,77
USC00517948,18/11/2016,,75
USC00517948,21/11/2016,,73
USC00517948,22/11/2016,,76
USC00517948,23/11/2016,,77
USC00517948,28/11/2016,,76
USC00517948,29/11/2016,,74
USC00517948,30/11/2016,,75
USC00517948,01/12/2016,,72
USC00517948,02/12/2016,,70
USC00517948,05/12/2016,,68
USC00517948,06/12/2016,,74
USC00517948,07/12/2016,,71
USC00517948,08/12/2016,0.27,70
USC00517948,09/12/2016,,70
USC00517948,12/12/2016,0.02,70
USC00517948,13/12/2016,,68
USC00517948,14/12/2016,,68
USC00517948,15/12/2016,,68
USC00517948,16/12/2016,,66
USC00517948,19/12/2016,,71
USC00517948,20/12/2016,,76
USC00517948,21/12/2016,0.06,73
USC00517948,22/12/2016,,70
USC00517948,23/12/2016,,68
USC00517948,28/12/2016,,71
USC00517948,29/12/2016,,71
USC00517948,30/12/2016,,68
USC00517948,09/01/2017,,65
USC00517948,10/01/2017,,65
USC00517948,11/01/2017,,67
USC00517948,12/01/2017,,67
USC00517948,13/01/2017,,68
USC00517948,17/01/2017,0,70
USC00517948,18/01/2017,0,73
USC00517948,19/01/2017,,66
USC00517948,20/01/2017,,70
USC00517948,23/01/2017,,77
USC00517948,24/01/2017,,69
USC00517948,25/01/2017,,69
USC00517948,26/01/2017,0,70
USC00517948,27/01/2017,0,65
USC00517948,30/01/2017,0.05,68
USC00517948,31/01/2017,0,68
USC00517948,01/02/2017,0,62
USC00517948,02/02/2017,0,70
USC00517948,03/02/2017,0,72
USC00517948,06/02/2017,,76
USC00517948,07/02/2017,0,67
USC00517948,08/02/2017,0,64
USC00517948,09/02/2017,0,64
USC00517948,10/02/2017,0,64
USC00517948,13/02/2017,,77
USC00517948,14/02/2017,0,76
USC00517948,15/02/2017,,73
USC00517948,16/02/2017,,70
USC00517948,17/02/2017,0,69
USC00517948,21/02/2017,,71
USC00517948,22/02/2017,0.17,72
USC00517948,23/02/2017,0,72
USC00517948,24/02/2017,0,68
USC00517948,27/02/2017,,69
USC00517948,28/02/2017,,72
USC00517948,01/03/2017,2.4,66
USC00517948,02/03/2017,0.44,73
USC00517948,03/03/2017,0.14,70
USC00517948,06/03/2017,,67
USC00517948,07/03/2017,,67
USC00517948,08/03/2017,,67
USC00517948,09/03/2017,0,68
USC00517948,10/03/2017,0,68
USC00517948,13/03/2017,,69
USC00517948,14/03/2017,0.06,73
USC00517948,15/03/2017,0,75
USC00517948,16/03/2017,,71
USC00517948,17/03/2017,,72
USC00517948,28/03/2017,,73
USC00517948,29/03/2017,,74
USC00517948,30/03/2017,,77
USC00517948,31/03/2017,0,78
USC00517948,03/04/2017,,75
USC00517948,04/04/2017,0,75
USC00517948,05/04/2017,0,73
USC00517948,06/04/2017,0,73
USC00517948,07/04/2017,0,76
USC00517948,10/04/2017,,75
USC00517948,11/04/2017,,76
USC00517948,12/04/2017,,74
USC00517948,13/04/2017,,76
USC00517948,17/04/2017,,72
USC00517948,18/04/2017,0,75
USC00517948,19/04/2017,,76
USC00517948,20/04/2017,,75
USC00517948,21/04/2017,,74
USC00517948,24/04/2017,,78
USC00517948,25/04/2017,,78
USC00517948,27/04/2017,,78
USC00517948,28/04/2017,,76
USC00517948,02/06/2017,,79
USC00517948,05/06/2017,,78
USC00517948,06/06/2017,,80
USC00517948,07/06/2017,,80
USC00517948,08/06/2017,,78
USC00517948,09/06/2017,,80
USC00517948,13/06/2017,,81
USC00517948,14/06/2017,,78
USC00517948,15/06/2017,,77
USC00517948,16/06/2017,,78
USC00517948,19/06/2017,,78
USC00517948,20/06/2017,,77
USC00517948,21/06/2017,,76
USC00517948,22/06/2017,0,81
USC00517948,23/06/2017,0,76
USC00517948,26/06/2017,,82
USC00517948,27/06/2017,0,80
USC00517948,28/06/2017,0,80
USC00517948,29/06/2017,0,79
USC00517948,30/06/2017,0.12,74
USC00517948,03/07/2017,,87
USC00517948,05/07/2017,,80
USC00517948,06/07/2017,,79
USC00517948,07/07/2017,,79
USC00517948,10/07/2017,,78
USC00517948,11/07/2017,,81
USC00517948,12/07/2017,,80
USC00517948,13/07/2017,,81
USC00517948,18/07/2017,0,78
USC00517948,19/07/2017,0,81
USC00517948,20/07/2017,0,80
USC00517948,21/07/2017,0,81
USC00517948,25/07/2017,0,81
USC00517948,26/07/2017,,78
USC00517948,27/07/2017,,79
USC00517948,28/07/2017,0.01,80
USC00517948,31/07/2017,,81
USC00518838,01/01/2010,0.21,72
USC00518838,02/01/2010,0.02,73
USC00518838,03/01/2010,0,67
USC00518838,04/01/2010,0.01,76
USC00518838,05/01/2010,0.02,73
USC00518838,07/01/2010,,72
USC00518838,08/01/2010,0.03,73
USC00518838,09/01/2010,0.01,69
USC00518838,10/01/2010,0.01,70
USC00518838,11/01/2010,0.14,72
USC00518838,12/01/2010,0.02,60
USC00518838,13/01/2010,0.02,68
USC00518838,14/01/2010,0,67
USC00518838,18/01/2010,,70
USC00518838,19/01/2010,0,70
USC00518838,20/01/2010,0,68
USC00518838,25/01/2010,,72
USC00518838,26/01/2010,0.13,74
USC00518838,27/01/2010,0.21,70
USC00518838,28/01/2010,0.01,70
USC00518838,02/02/2010,,66
USC00518838,03/02/2010,0.87,65
USC00518838,04/02/2010,0.01,66
USC00518838,05/02/2010,0.01,59
USC00518838,06/02/2010,0.02,73
USC00518838,07/02/2010,0.01,62
USC00518838,09/02/2010,0,70
USC00518838,10/02/2010,0,74
USC00518838,12/02/2010,,64
USC00518838,13/02/2010,0.06,67
USC00518838,14/02/2010,0.01,67
USC00518838,15/02/2010,0,70
USC00518838,16/02/2010,0,71
USC00518838,17/02/2010,0.01,65
USC00518838,19/02/2010,,63
USC00518838,20/02/2010,0.1,70
USC00518838,21/02/2010,0.01,68
USC00518838,23/02/2010,,72
USC00518838,24/02/2010,0.01,72
USC00518838,25/02/2010,0.02,72
USC00518838,01/03/2010,,67
USC00518838,02/03/2010,0,69
USC00518838,05/03/2010,,63
USC00518838,06/03/2010,1.08,63
USC00518838,07/03/2010,0.17,67
USC00518838,08/03/2010,0.64,66
USC00518838,09/03/2010,0.23,67
USC00518838,11/03/2010,,68
USC00518838,12/03/2010,0.04,69
USC00518838,13/03/2010,0.03,62
USC00518838,14/03/2010,0.02,62
USC00518838,15/03/2010,0.13,65
USC00518838,16/03/2010,0.46,63
USC00518838,19/03/2010,,62
USC00518838,21/03/2010,,61
USC00518838,24/03/2010,,73
USC00518838,28/03/2010,,69
USC00518838,29/03/2010,0.13,69
USC00518838,30/03/2010,0.04,69
USC00518838,02/04/2010,,65
USC00518838,03/04/2010,0.53,67
USC00518838,04/04/2010,0.87,66
USC00518838,05/04/2010,1.8,67
USC00518838,06/04/2010,0.3,70
USC00518838,07/04/2010,2.12,72
USC00518838,08/04/2010,0.47,74
USC00518838,09/04/2010,0.8,71
USC00518838,11/04/2010,,67
USC00518838,13/04/2010,,70
USC00518838,14/04/2010,0.03,67
USC00518838,16/04/2010,,62
USC00518838,17/04/2010,0.01,65
USC00518838,18/04/2010,0.2,70
USC00518838,21/04/2010,,70
USC00518838,22/04/2010,0.54,72
USC00518838,23/04/2010,0.1,67
USC00518838,24/04/2010,0.01,69
USC00518838,25/04/2010,0.01,74
USC00518838,26/04/2010,0,73
USC00518838,28/04/2010,,73
USC00518838,30/04/2010,,67
USC00518838,01/05/2010,0.29,69
USC00518838,02/05/2010,0,71
USC00518838,03/05/2010,0.87,67
USC00518838,04/05/2010,0.04,69
USC00518838,05/05/2010,0.03,71
USC00518838,08/05/2010,,67
USC00518838,09/05/2010,0.25,72
USC00518838,10/05/2010,0.06,72
USC00518838,11/05/2010,0.07,73
USC00518838,12/05/2010,0.06,79
USC00518838,13/05/2010,0.04,78
USC00518838,14/05/2010,0.02,75
USC00518838,16/05/2010,0,77
USC00518838,17/05/2010,0.03,79
USC00518838,19/05/2010,,77
USC00518838,20/05/2010,0.56,71
USC00518838,21/05/2010,0.45,70
USC00518838,22/05/2010,0.04,74
USC00518838,23/05/2010,0.6,70
USC00518838,24/05/2010,0.15,71
USC00518838,25/05/2010,0.04,73
USC00518838,26/05/2010,0.02,73
USC00518838,01/06/2010,,69
USC00518838,02/06/2010,0.03,70
USC00518838,03/06/2010,0,67
USC00518838,04/06/2010,0,70
USC00518838,05/06/2010,0,73
USC00518838,06/06/2010,0,73
USC00518838,09/06/2010,,72
USC00518838,10/06/2010,0,72
USC00518838,11/06/2010,0,77
USC00518838,12/06/2010,0,70
USC00518838,13/06/2010,0.01,78
USC00518838,15/06/2010,,73
USC00518838,17/06/2010,0,75
USC00518838,18/06/2010,0.3,70
USC00518838,19/06/2010,0.02,74
USC00518838,20/06/2010,0.03,77
USC00518838,22/06/2010,,69
USC00518838,23/06/2010,0.11,73
USC00518838,24/06/2010,0.28,73
USC00518838,25/06/2010,0.3,74
USC00518838,28/06/2010,,73
USC00518838,29/06/2010,0.1,72
USC00518838,30/06/2010,0.04,75
USC00518838,01/07/2010,0.09,73
USC00518838,02/07/2010,0.2,70
USC00518838,03/07/2010,0.84,73
USC00518838,04/07/2010,0.09,76
USC00518838,05/07/2010,0.03,75
USC00518838,06/07/2010,0.41,71
USC00518838,07/07/2010,0.11,73
USC00518838,09/07/2010,,74
USC00518838,10/07/2010,0.44,71
USC00518838,11/07/2010,0.01,72
USC00518838,13/07/2010,,75
USC00518838,15/07/2010,,76
USC00518838,16/07/2010,0.04,73
USC00518838,27/07/2010,,78
USC00518838,28/07/2010,0.01,80
USC00518838,02/08/2010,,76
USC00518838,03/08/2010,0.01,73
USC00518838,04/08/2010,0.25,72
USC00518838,05/08/2010,0.36,73
USC00518838,06/08/2010,0.03,74
USC00518838,07/08/2010,0.06,74
USC00518838,09/08/2010,,72
USC00518838,10/08/2010,0.03,73
USC00518838,11/08/2010,0.12,72
USC00518838,13/08/2010,,74
USC00518838,17/08/2010,,75
USC00518838,18/08/2010,0.02,79
USC00518838,19/08/2010,0.01,76
USC00518838,20/08/2010,0,76
USC00518838,23/08/2010,,76
USC00518838,25/08/2010,,74
USC00518838,26/08/2010,0.12,72
USC00518838,28/08/2010,,76
USC00518838,29/08/2010,0.38,74
USC00518838,30/08/2010,0.25,75
USC00518838,31/08/2010,0.12,74
USC00518838,01/09/2010,0.03,77
USC00518838,03/09/2010,,78
USC00518838,04/09/2010,0.04,73
USC00518838,05/09/2010,0.02,78
USC00518838,06/09/2010,0,76
USC00518838,07/09/2010,0.04,76
USC00518838,09/09/2010,,77
USC00518838,10/09/2010,0.02,76
USC00518838,12/09/2010,,78
USC00518838,13/09/2010,0.02,76
USC00518838,14/09/2010,0,79
USC00518838,15/09/2010,0,75
USC00518838,16/09/2010,0.01,75
USC00518838,17/09/2010,0,77
USC00518838,18/09/2010,0.03,78
USC00518838,21/09/2010,,77
USC00518838,22/09/2010,0.11,74
USC00518838,23/09/2010,0.05,74
USC00518838,24/09/2010,0,77
USC00518838,26/09/2010,,76
USC00518838,27/09/2010,0,83
USC00518838,28/09/2010,0,77
USC00518838,30/09/2010,,69
USC00518838,01/10/2010,0.25,71
USC00518838,02/10/2010,0.02,78
USC00518838,03/10/2010,0.03,70
USC00518838,04/10/2010,0.53,77
USC00518838,05/10/2010,0.02,71
USC00518838,06/10/2010,0.01,79
USC00518838,07/10/2010,0.03,77
USC00518838,08/10/2010,0.01,74
USC00518838,14/10/2010,,77
USC00518838,17/10/2010,,81
USC00518838,20/10/2010,,78
USC00518838,22/10/2010,,77
USC00518838,24/10/2010,,76
USC00518838,25/10/2010,0,77
USC00518838,26/10/2010,1.1,73
USC00518838,27/10/2010,0.4,75
USC00518838,28/10/2010,0.38,73
USC00518838,29/10/2010,0.1,71
USC00518838,30/10/2010,0.07,77
USC00518838,31/10/2010,0,76
USC00518838,01/11/2010,0.21,72
USC00518838,02/11/2010,0.03,77
USC00518838,03/11/2010,0.25,70
USC00518838,04/11/2010,0.12,72
USC00518838,05/11/2010,0.08,73
USC00518838,10/11/2010,,75
USC00518838,12/11/2010,,74
USC00518838,15/11/2010,,74
USC00518838,16/11/2010,0.08,76
USC00518838,18/11/2010,0,75
USC00518838,19/11/2010,0.35,72
USC00518838,22/11/2010,,78
USC00518838,23/11/2010,0.07,77
USC00518838,24/11/2010,0.16,76
USC00518838,29/11/2010,,75
USC00518838,02/12/2010,,71
USC00518838,03/12/2010,0.78,70
USC00518838,05/12/2010,,73
USC00518838,06/12/2010,0.02,78
USC00518838,07/12/2010,0.02,76
USC00518838,08/12/2010,0.33,73
USC00518838,09/12/2010,1.43,74
USC00518838,10/12/2010,2.5,63
USC00518838,11/12/2010,1.5,72
USC00518838,13/12/2010,,75
USC00518838,14/12/2010,0.13,74
USC00518838,15/12/2010,0.1,72
USC00518838,16/12/2010,0.05,68
USC00518838,04/01/2011,,73
USC00518838,05/01/2011,0.15,71
USC00518838,06/01/2011,0.14,65
USC00518838,07/01/2011,0,64
USC00518838,10/01/2011,,69
USC00518838,11/01/2011,0.73,74
USC00518838,12/01/2011,1.15,66
USC00518838,13/01/2011,6.3,66
USC00518838,14/01/2011,0.7,71
USC00518838,18/01/2011,,67
USC00518838,19/01/2011,0.03,67
USC00518838,20/01/2011,0.07,72
USC00518838,21/01/2011,0,70
USC00518838,24/01/2011,,75
USC00518838,25/01/2011,0.02,73
USC00518838,26/01/2011,0.08,70
USC00518838,27/01/2011,0.03,75
USC00518838,28/01/2011,0.04,73
USC00518838,31/01/2011,,73
USC00518838,01/02/2011,0.02,73
USC00518838,02/02/2011,0,75
USC00518838,03/02/2011,0,76
USC00518838,04/02/2011,0.02,72
USC00518838,07/02/2011,,68
USC00518838,09/02/2011,,71
USC00518838,10/02/2011,0.08,69
USC00518838,11/02/2011,1,69
USC00518838,14/02/2011,,75
USC00518838,15/02/2011,0.06,73
USC00518838,16/02/2011,0.01,76
USC00518838,17/02/2011,0.09,77
USC00518838,18/02/2011,0.01,72
USC00518838,22/02/2011,,75
USC00518838,23/02/2011,0.16,76
USC00518838,24/02/2011,0.03,72
USC00518838,25/02/2011,0.01,72
USC00518838,28/02/2011,,74
USC00518838,01/03/2011,0.02,74
USC00518838,02/03/2011,0,71
USC00518838,03/03/2011,0.89,74
USC00518838,04/03/2011,1.42,73
USC00518838,07/03/2011,,70
USC00518838,08/03/2011,0.11,73
USC00518838,09/03/2011,0.66,69
USC00518838,10/03/2011,0.36,71
USC00518838,21/03/2011,,75
USC00518838,22/03/2011,0.32,73
USC00518838,23/03/2011,0.34,74
USC00518838,24/03/2011,0.39,74
USC00518838,29/03/2011,,73
USC00518838,30/03/2011,0.03,73
USC00518838,31/03/2011,0.02,75
USC00518838,01/04/2011,0.34,74
USC00518838,04/04/2011,,75
USC00518838,06/04/2011,,69
USC00518838,07/04/2011,2.4,70
USC00518838,08/04/2011,0.57,68
USC00518838,11/04/2011,,75
USC00518838,12/04/2011,0.06,74
USC00518838,13/04/2011,0.01,77
USC00518838,14/04/2011,0.08,78
USC00518838,15/04/2011,0.11,71
USC00518838,18/04/2011,,73
USC00518838,19/04/2011,0.02,75
USC00518838,20/04/2011,0.03,74
USC00518838,21/04/2011,0.19,75
USC00518838,25/04/2011,0,75
USC00518838,26/04/2011,0.1,74
USC00518838,27/04/2011,0.2,72
USC00518838,28/04/2011,0.06,75
USC00518838,29/04/2011,0.02,74
USC00518838,02/05/2011,,73
USC00518838,03/05/2011,0.53,71
USC00518838,04/05/2011,2.1,71
USC00518838,05/05/2011,0.52,72
USC00518838,06/05/2011,0.04,73
USC00518838,09/05/2011,,71
USC00518838,10/05/2011,0.35,72
USC00518838,11/05/2011,0.1,73
USC00518838,12/05/2011,0.03,75
USC00518838,16/05/2011,0,75
USC00518838,17/05/2011,0.01,77
USC00518838,18/05/2011,0.01,76
USC00518838,19/05/2011,0.02,75
USC00518838,20/05/2011,0,75
USC00518838,23/05/2011,,76
USC00518838,24/05/2011,0.03,76
USC00518838,25/05/2011,0,74
USC00518838,08/06/2011,,73
USC00518838,09/06/2011,0.04,76
USC00518838,12/06/2011,,74
USC00518838,13/06/2011,0.08,76
USC00518838,14/06/2011,0.09,73
USC00518838,15/06/2011,0.06,76
USC00518838,16/06/2011,0.07,76
USC00518838,20/06/2011,,78
USC00518838,21/06/2011,0.05,75
USC00518838,22/06/2011,0.82,77
USC00518838,06/07/2011,0.05,72
USC00518838,07/07/2011,0.74,73
USC00518838,08/08/2011,,77
USC00518838,10/08/2011,,73
USC00518838,12/08/2011,,74
USC00518838,24/08/2011,0,72
USC00518838,01/09/2011,0.01,73
USC00518838,02/09/2011,0.08,77
USC00518838,07/09/2011,0,76
USC00518838,09/09/2011,0,73
USC00518838,23/09/2011,,75
USC00518838,26/09/2011,,79
USC00518838,20/10/2011,0,75
USC00518838,31/10/2011,,74
USC00518838,04/11/2011,0.6,72
USC00518838,05/01/2012,0.1,72
USC00518838,09/01/2012,0,74
USC00518838,10/01/2012,0,62
USC00518838,11/01/2012,0.01,73
USC00518838,12/01/2012,0.1,74
USC00518838,14/01/2012,0,58
USC00518838,16/01/2012,,58
USC00518838,17/01/2012,0.26,69
USC00518838,18/01/2012,1.26,73
USC00518838,19/01/2012,0,78
USC00518838,20/01/2012,0,78
USC00518838,23/01/2012,,77
USC00518838,24/01/2012,0,77
USC00518838,25/01/2012,0,74
USC00518838,26/01/2012,0.06,71
USC00518838,27/01/2012,1.03,72
USC00518838,28/01/2012,0.05,73
USC00518838,29/01/2012,0.05,71
USC00518838,31/01/2012,,72
USC00518838,06/02/2012,,70
USC00518838,09/02/2012,,70
USC00518838,10/02/2012,0,71
USC00518838,14/02/2012,,74
USC00518838,15/02/2012,0,74
USC00518838,24/02/2012,,76
USC00518838,27/02/2012,,73
USC00518838,29/02/2012,,74
USC00518838,01/03/2012,0,71
USC00518838,03/03/2012,0.22,65
USC00518838,04/03/2012,2.7,65
USC00518838,05/03/2012,0.92,62
USC00518838,02/04/2012,,79
USC00518838,04/04/2012,,74
USC00518838,05/04/2012,0.3,69
USC00518838,09/04/2012,,69
USC00518838,16/04/2012,,73
USC00518838,02/05/2012,,71
USC00518838,09/05/2012,,72
USC00518838,17/05/2012,,69
USC00518838,18/05/2012,0.3,76
USC00518838,22/05/2012,,74
USC00518838,24/05/2012,,73
USC00518838,25/05/2012,0.2,77
USC00518838,27/05/2012,,73
USC00518838,28/05/2012,0.15,74
USC00518838,01/06/2012,0.03,75
USC00518838,14/06/2012,,73
USC00518838,21/06/2012,,76
USC00518838,26/06/2012,,71
USC00518838,29/06/2012,,71
USC00518838,02/07/2012,,75
USC00518838,20/07/2012,0.05,72
USC00518838,22/07/2012,0.4,78
USC00518838,23/07/2012,0.03,79
USC00518838,24/07/2012,0.22,75
USC00518838,25/07/2012,0.2,77
USC00518838,30/07/2012,,77
USC00518838,31/07/2012,0.02,76
USC00518838,01/08/2012,0,79
USC00518838,03/08/2012,0,77
USC00518838,06/08/2012,0.26,78
USC00518838,24/08/2012,,75
USC00518838,14/09/2012,,74
USC00518838,17/09/2012,,77
USC00518838,21/09/2012,,79
USC00518838,24/09/2012,,79
USC00518838,05/10/2012,0,74
USC00518838,08/10/2012,,80
USC00518838,10/10/2012,,80
USC00518838,11/10/2012,0.08,78
USC00518838,12/10/2012,0.01,80
USC00518838,15/10/2012,,78
USC00518838,16/10/2012,0.11,77
USC00518838,17/10/2012,0,75
USC00518838,18/10/2012,0.02,76
USC00518838,22/10/2012,,75
USC00518838,01/11/2012,,77
USC00518838,08/11/2012,,75
USC00518838,13/11/2012,,75
USC00518838,15/11/2012,,72
USC00518838,16/11/2012,0.45,74
USC00518838,20/11/2012,,75
USC00518838,26/11/2012,,69
USC00518838,27/11/2012,0,71
USC00518838,03/12/2012,,74
USC00518838,06/12/2012,,73
USC00518838,10/01/2013,0,74
USC00518838,14/01/2013,,68
USC00518838,23/01/2013,,66
USC00518838,24/01/2013,0.3,67
USC00518838,25/01/2013,0.9,74
USC00518838,01/02/2013,,70
USC00518838,02/02/2013,,64
USC00518838,06/02/2013,,70
USC00518838,07/02/2013,0,72
USC00518838,08/02/2013,0.05,73
USC00518838,14/02/2013,,69
USC00518838,15/02/2013,0,70
USC00518838,20/02/2013,,65
USC00518838,22/02/2013,,66
USC00518838,25/02/2013,,70
USC00518838,27/02/2013,,69
USC00518838,03/04/2013,0.05,70
USC00518838,05/04/2013,0,73
USC00518838,08/04/2013,,70
USC00518838,11/04/2013,,75
USC00518838,15/04/2013,,65
USC00518838,05/08/2013,0.01,79
USC00518838,06/08/2013,0.02,80
USC00518838,07/08/2013,0,80
USC00518838,08/08/2013,0,72
USC00518838,09/08/2013,0,80
USC00518838,12/08/2013,,78
USC00518838,14/08/2013,,79
USC00518838,19/08/2013,0,78
USC00518838,21/08/2013,0,78
USC00518838,22/08/2013,0.01,74
USC00518838,23/08/2013,0.01,80
USC00518838,27/08/2013,0,79
USC00518838,29/08/2013,,80
USC00518838,30/08/2013,0,80
USC00518838,01/09/2013,,74
USC00518838,05/09/2013,,77
USC00518838,06/09/2013,0.01,78
USC00518838,10/09/2013,,79
USC00518838,16/09/2013,,78
USC00518838,19/09/2013,,72
USC00518838,30/09/2013,,78
USC00518838,18/10/2013,0,77
USC00518838,17/12/2013,,73
USC00518838,19/12/2013,,72
USC00518838,20/12/2013,0.16,73
USC00518838,23/12/2013,,72
USC00518838,06/01/2014,,71
USC00518838,08/01/2014,,65
